id,title,budget,genres,overview,revenue,runtime,vote_average,vote_count,year
61548,The Journey of August King,0.0,['Drama'],"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",0,91.0,6.7,3,1995
9095,Mary Reilly,47000000.0,"['Drama', 'Horror', 'Thriller', 'Romance']","A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",12379402,104.0,5.7,77,1996
12158,Vampire in Brooklyn,14000000.0,"['Comedy', 'Horror', 'Romance']","Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",19800000,100.0,4.5,113,1995
9283,Beautiful Girls,0.0,"['Comedy', 'Drama', 'Romance']","During a snowy winter in the small fictional town of Knight""s Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",0,112.0,6.6,103,1996
9208,Broken Arrow,50000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']","When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",150270147,108.0,5.7,459,1996
40154,A Midwinter's Tale,0.0,['Comedy'],"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",0,99.0,7.5,6,1995
406,La Haine,3000000.0,['Drama'],"Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. La Haine means Hate.",0,98.0,7.9,695,1995
45549,Shopping,0.0,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Thriller']","A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",0,105.0,5.6,13,1994
63076,Heidi Fleiss: Hollywood Madam,0.0,['Documentary'],"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",0,106.0,6.8,4,1995
11062,City Hall,0.0,"['Drama', 'Thriller']","The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",0,111.0,6.0,67,1996
13685,Bottle Rocket,7000000.0,"['Comedy', 'Crime', 'Drama']","Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",560069,91.0,6.8,285,1996
47475,Mr. Wrong,0.0,"['Comedy', 'Romance']","A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",0,96.0,3.3,16,1996
2045,Unforgettable,18000000.0,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","Ray Liotta stars as a medical examiner who has been acquitted for his wife's murder but many still question his innocence. Obsessed with finding his wife's killer, a possible solution presents itself in an experimental serum designed by a neurobiology Linda Fiorentino which has the ability to transfer memories from one person to another, but not without consequences. Liotta driven to solve the case injects himself with the serum, bringing him closer and closer to finding her killer but bringing him closer to death.",0,106.0,5.3,22,1996
9614,Happy Gilmore,12000000.0,['Comedy'],"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",41205099,92.0,6.5,767,1996
688,The Bridges of Madison County,24000000.0,"['Drama', 'Romance']",Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,182016617,135.0,7.3,397,1995
11907,Nobody Loves Me,0.0,"['Drama', 'Comedy', 'Family']",No overview found.,0,104.0,5.1,5,1994
10874,Muppet Treasure Island,0.0,"['Action', 'Comedy', 'Music', 'Family', 'Adventure']","After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",34327391,100.0,6.5,93,1996
89333,Catwalk,0.0,['Documentary'],"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",0,95.0,7.0,2,1995
96357,Headless Body in Topless Bar,0.0,['Crime'],An ex-con holds a group of people hostage in a topless bar.,0,110.0,0.0,0,1995
197,Braveheart,72000000.0,"['Action', 'Drama', 'History', 'War']","Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",210000000,177.0,7.7,3404,1995
103,Taxi Driver,1300000.0,"['Crime', 'Drama']","A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",28262574,114.0,8.1,2632,1976
33542,Rumble in the Bronx,7500000.0,"['Crime', 'Action', 'Comedy', 'Thriller']","Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",32392047,91.0,6.5,245,1995
43566,Before and After,35000000.0,"['Drama', 'Thriller']",Two parents deal with the effects when their son is accused of murdering his girlfriend.,0,108.0,5.8,37,1996
71754,Margaret's Museum,0.0,['Drama'],"In a town where half the men die down the coalpit, Margaret MacNeil is quite happy being single in her small Cape Breton island town. Until she meets Neil Currie, a charming and sincere bagpipe-playing, Gaelic-speaking dishwasher. But no matter what you do, you can't avoid the spectre of the pit forever.",0,114.0,7.5,2,1995
43612,Happiness Is in the Field,13365000.0,['Comedy'],"Francis, the boss of a small plumbing supply company, is harassed by tax collectors, striking employees, and an impossible wife and daughter. His only joy is sharing lunch with his friend Gerard. Then a TV show called ""where are you?"" shows a woman from Gers who is searching for her husband who disappeared 28 years ago. The lost husband looks like an identical twin of Francis...",0,106.0,7.0,23,1995
